Community,Long,Lat,ProjectionScenario,TotalChangeValue,TotalChangeVolume
HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp45_mean_percdiff.combo.b,-23.7841629,-23.95816394
HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp45_warm_percdiff.combo.b,-51.8574427,-52.10544181
HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_cold_percdiff.combo.b,-27.6125228,-27.79743288
HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_mean_percdiff.combo.b,-64.30078192,-64.58967332
HINGHAM_MA,-70.88953,42.23314,Future_2100_rcp85_warm_percdiff.combo.b,-83.76156143,-84.10586801
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_cold_percdiff.combo.b,0.632407276,-5.636764028
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_mean_percdiff.combo.b,-1.349122377,-2.98745319
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp45_warm_percdiff.combo.b,-10.69989397,-6.585416102
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_cold_percdiff.combo.b,-3.530855814,-8.185591222
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_mean_percdiff.combo.b,-5.847934362,-4.93909147
HOBUCKEN_NC,-76.56721,35.24551,Future_2055_rcp85_warm_percdiff.combo.b,-14.83375879,-8.111043534
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_cold_percdiff.combo.b,-1.855794301,-7.195819308
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_mean_percdiff.combo.b,-5.61697047,-4.985767513
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp45_warm_percdiff.combo.b,-14.48677613,-7.916762569
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_cold_percdiff.combo.b,-2.959953828,-3.884974047
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_mean_percdiff.combo.b,-15.73538745,-7.655974632
HOBUCKEN_NC,-76.56721,35.24551,Future_2100_rcp85_warm_percdiff.combo.b,-21.97464942,-6.42086546
HULL_MA,-70.90783,42.30206,Future_2055_rcp45_cold_percdiff.combo.b,13.21459866,18.79150535
HULL_MA,-70.90783,42.30206,Future_2055_rcp45_mean_percdiff.combo.b,-16.7978448,-18.54001266
HULL_MA,-70.90783,42.30206,Future_2055_rcp45_warm_percdiff.combo.b,-49.91467834,-38.49797743
HULL_MA,-70.90783,42.30206,Future_2055_rcp85_cold_percdiff.combo.b,-2.481440946,-4.589241629
HULL_MA,-70.90783,42.30206,Future_2055_rcp85_mean_percdiff.combo.b,-31.26527273,-30.10606901
HULL_MA,-70.90783,42.30206,Future_2055_rcp85_warm_percdiff.combo.b,-60.58247672,-44.36929525
HULL_MA,-70.90783,42.30206,Future_2100_rcp45_cold_percdiff.combo.b,2.66348232,4.554710802
HULL_MA,-70.90783,42.30206,Future_2100_rcp45_mean_percdiff.combo.b,-25.62392406,-26.05039869
HULL_MA,-70.90783,42.30206,Future_2100_rcp45_warm_percdiff.combo.b,-54.40095037,-40.93216677
HULL_MA,-70.90783,42.30206,Future_2100_rcp85_cold_percdiff.combo.b,-33.13566311,-30.51235515
HULL_MA,-70.90783,42.30206,Future_2100_rcp85_mean_percdiff.combo.b,-66.83224782,-41.28430809
HULL_MA,-70.90783,42.30206,Future_2100_rcp85_warm_percdiff.combo.b,-83.6479616,-52.58259185
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp45_cold_percdiff.combo.b,11.03071769,5.529275361
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp45_mean_percdiff.combo.b,-11.3072122,-4.242622381
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp45_warm_percdiff.combo.b,-27.88506871,-10.82789132
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp85_cold_percdiff.combo.b,4.343424799,2.477759652
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp85_mean_percdiff.combo.b,-18.00760785,-7.14303404
HYANNIS_MA,-70.28811,41.65249,Future_2055_rcp85_warm_percdiff.combo.b,-34.02571427,-13.55030891
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp45_cold_percdiff.combo.b,5.255630557,2.838599741
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp45_mean_percdiff.combo.b,-16.60603121,-6.47651295
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp45_warm_percdiff.combo.b,-31.49489213,-12.43639708
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp85_cold_percdiff.combo.b,-14.38995209,-4.944214604
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp85_mean_percdiff.combo.b,-36.24745056,-14.45867788
HYANNIS_MA,-70.28811,41.65249,Future_2100_rcp85_warm_percdiff.combo.b,-49.76470138,-22.34657871
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp45_cold_percdiff.combo.b,26.94139243,11.28636066
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp45_mean_percdiff.combo.b,1.118926987,7.584362935
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp45_warm_percdiff.combo.b,-20.17176747,0.059246609
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp85_cold_percdiff.combo.b,25.01254211,13.35517319
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp85_mean_percdiff.combo.b,-6.97054806,6.82658373
HYANNISPORT_MA,-70.30293,41.6321,Future_2055_rcp85_warm_percdiff.combo.b,-28.44381007,-6.074227566
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp45_cold_percdiff.combo.b,18.62160965,9.413040944
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp45_mean_percdiff.combo.b,-5.513224993,6.948743306
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp45_warm_percdiff.combo.b,-24.22360507,-3.066568871
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp85_cold_percdiff.combo.b,-3.095382752,7.733119996
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp85_mean_percdiff.combo.b,-31.84753219,-9.507601289
HYANNISPORT_MA,-70.30293,41.6321,Future_2100_rcp85_warm_percdiff.combo.b,-51.02222202,-19.91521918
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp45_cold_percdiff.combo.b,0.812828277,1.305827673
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp45_mean_percdiff.combo.b,-2.295451164,-4.181719106
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp45_warm_percdiff.combo.b,-6.158369993,-11.22545171
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp85_cold_percdiff.combo.b,-0.921613014,-1.672111209
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp85_mean_percdiff.combo.b,-3.944488754,-7.135577489
IPSWICH_MA,-70.84464,42.68451,Future_2055_rcp85_warm_percdiff.combo.b,-7.791731926,-14.31775874
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp45_cold_percdiff.combo.b,0.030314197,0.053826321
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp45_mean_percdiff.combo.b,-3.324563374,-6.034401539
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp45_warm_percdiff.combo.b,-6.908376004,-12.63508529
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp85_cold_percdiff.combo.b,-3.846096002,-7.005524662
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp85_mean_percdiff.combo.b,-8.573712796,-15.91732324
IPSWICH_MA,-70.84464,42.68451,Future_2100_rcp85_warm_percdiff.combo.b,-10.7833177,-20.11959228
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp45_cold_percdiff.combo.b,8.654499059,9.297782504
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp45_mean_percdiff.combo.b,-14.57435305,-12.70931034
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp45_warm_percdiff.combo.b,-20.0717376,-22.88567805
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp85_cold_percdiff.combo.b,-17.54286291,-11.5250198
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp85_mean_percdiff.combo.b,-20.598254,-20.69310465
ISLAND PARK_NY,-73.65544,40.60535,Future_2055_rcp85_warm_percdiff.combo.b,-23.64639856,-26.38039391
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp45_cold_percdiff.combo.b,-13.90466377,-7.328587202
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp45_mean_percdiff.combo.b,-19.05627383,-18.94523248
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp45_warm_percdiff.combo.b,-23.5773334,-26.26840799
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp85_cold_percdiff.combo.b,-19.16153588,-18.21431059
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp85_mean_percdiff.combo.b,-27.10298754,-28.74752021
ISLAND PARK_NY,-73.65544,40.60535,Future_2100_rcp85_warm_percdiff.combo.b,-39.41667227,-33.90087622
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp45_cold_percdiff.combo.b,0.487241701,0.934522801
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp45_mean_percdiff.combo.b,3.301394928,3.617080785
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp45_warm_percdiff.combo.b,5.595107254,8.529678004
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp85_cold_percdiff.combo.b,-0.528385537,1.123130228
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp85_mean_percdiff.combo.b,4.036357314,5.558459185
ISLIP_NY,-73.2164,40.73547,Future_2055_rcp85_warm_percdiff.combo.b,6.029211117,9.786842728
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp45_cold_percdiff.combo.b,-1.17061903,-0.131863286
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp45_mean_percdiff.combo.b,3.780764153,5.17145339
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp45_warm_percdiff.combo.b,5.852588592,9.445670678
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp85_cold_percdiff.combo.b,3.261385802,3.95903029
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp85_mean_percdiff.combo.b,5.743852514,9.248550667
ISLIP_NY,-73.2164,40.73547,Future_2100_rcp85_warm_percdiff.combo.b,4.075508686,7.826588159
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp45_cold_percdiff.combo.b,24.59796864,17.38694601
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp45_mean_percdiff.combo.b,7.472855385,-4.062251365
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp45_warm_percdiff.combo.b,-9.041559587,-1.479197823
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp85_cold_percdiff.combo.b,14.29193185,2.306943705
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp85_mean_percdiff.combo.b,1.967007041,-2.666790792
JAMESTOWN_RI,-71.37108,41.51973,Future_2055_rcp85_warm_percdiff.combo.b,-13.94024934,-1.772881969
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp45_cold_percdiff.combo.b,16.80906595,4.487412664
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp45_mean_percdiff.combo.b,1.779589854,-3.158948525
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp45_warm_percdiff.combo.b,-13.56695736,-2.167032481
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp85_cold_percdiff.combo.b,8.593655483,-1.969657545
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp85_mean_percdiff.combo.b,-16.2557138,-2.656272719
JAMESTOWN_RI,-71.37108,41.51973,Future_2100_rcp85_warm_percdiff.combo.b,-43.90429858,-23.47381338
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp45_cold_percdiff.combo.b,3.365025521,8.105722215
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp45_mean_percdiff.combo.b,-9.526068153,-1.673181128
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp45_warm_percdiff.combo.b,-21.26374338,-14.70542131
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp85_cold_percdiff.combo.b,0.394232562,3.34516949
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp85_mean_percdiff.combo.b,-13.52846463,-7.358821005
JONESPORT_ME,-67.60301,44.53105,Future_2055_rcp85_warm_percdiff.combo.b,-29.43248749,-21.51296131
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp45_cold_percdiff.combo.b,2.123949432,5.846273051
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp45_mean_percdiff.combo.b,-11.92530101,-5.289423772
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp45_warm_percdiff.combo.b,-25.8152399,-18.72733714
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp85_cold_percdiff.combo.b,-17.84121342,-13.88426519
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp85_mean_percdiff.combo.b,-38.79949789,-28.43574714
JONESPORT_ME,-67.60301,44.53105,Future_2100_rcp85_warm_percdiff.combo.b,-55.14401225,-35.46685672
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp45_cold_percdiff.combo.b,15.25056993,15.54341951
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp45_mean_percdiff.combo.b,-7.513317178,-9.09515429
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp45_warm_percdiff.combo.b,-36.49814917,-36.45632753
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp85_cold_percdiff.combo.b,3.242079472,2.236038844
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp85_mean_percdiff.combo.b,-21.59056899,-22.82881307
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2055_rcp85_warm_percdiff.combo.b,-48.3494475,-47.22698554
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp45_cold_percdiff.combo.b,7.498139666,7.117107091
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp45_mean_percdiff.combo.b,-16.50657898,-17.94139622
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp45_warm_percdiff.combo.b,-40.8768496,-40.46996396
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp85_cold_percdiff.combo.b,-22.97302151,-23.26790111
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp85_mean_percdiff.combo.b,-55.75018948,-52.72706717
KENNEBUNKPORT_ME,-70.47673,43.36173,Future_2100_rcp85_warm_percdiff.combo.b,-70.95957584,-66.20867572
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp45_cold_percdiff.combo.b,14.8871307,15.21574455
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp45_mean_percdiff.combo.b,-11.09368325,-10.94566976
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp45_warm_percdiff.combo.b,-44.98329976,-45.10701485
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp85_cold_percdiff.combo.b,0.687140467,0.470466573
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp85_mean_percdiff.combo.b,-27.02135566,-27.04322981
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2055_rcp85_warm_percdiff.combo.b,-58.29484954,-58.43363848
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp45_cold_percdiff.combo.b,5.656567513,5.618866121
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp45_mean_percdiff.combo.b,-21.60955071,-21.58947964
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp45_warm_percdiff.combo.b,-50.59035178,-50.71082887
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp85_cold_percdiff.combo.b,-27.12956583,-27.45140641
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp85_mean_percdiff.combo.b,-65.92891711,-66.25854466
KITTERY_KITTERY_POINT_ME,-70.73614,43.08813,Future_2100_rcp85_warm_percdiff.combo.b,-84.76742534,-85.12531666
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp45_cold_percdiff.combo.b,6.168189851,-1.41350434
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp45_mean_percdiff.combo.b,2.802250084,7.105998826
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp45_warm_percdiff.combo.b,16.41214977,46.82460647
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp85_cold_percdiff.combo.b,-1.941277666,-8.510083022
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp85_mean_percdiff.combo.b,6.808823581,17.99301643
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2055_rcp85_warm_percdiff.combo.b,20.83425767,64.72014326
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp45_cold_percdiff.combo.b,-0.306306707,-7.133820353
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp45_mean_percdiff.combo.b,5.947217864,16.42560744
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp45_warm_percdiff.combo.b,18.15083543,55.93457915
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp85_cold_percdiff.combo.b,6.55396851,11.57455062
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp85_mean_percdiff.combo.b,20.01744523,64.26230411
LITTLE COMPTON_RI,-71.17116,41.5101,Future_2100_rcp85_warm_percdiff.combo.b,14.5742417,72.77643907
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp45_cold_percdiff.combo.b,-10.00349571,-5.67952208
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp45_mean_percdiff.combo.b,-10.48334143,-5.72335044
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp45_warm_percdiff.combo.b,-7.83112836,-5.60135446
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp85_cold_percdiff.combo.b,-11.3842808,-6.08881251
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp85_mean_percdiff.combo.b,-8.18156386,-4.97388192
LUBEC_ME,-66.98359,44.85859,Future_2055_rcp85_warm_percdiff.combo.b,-8.96250948,-8.22811998
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp45_cold_percdiff.combo.b,-10.67244929,-5.7160006
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp45_mean_percdiff.combo.b,-9.19410545,-5.11531485
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp45_warm_percdiff.combo.b,-9.30410378,-7.33315858
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp85_cold_percdiff.combo.b,-6.08723707,-6.32830637
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp85_mean_percdiff.combo.b,-10.88139268,-11.99890898
LUBEC_ME,-66.98359,44.85859,Future_2100_rcp85_warm_percdiff.combo.b,-16.80960178,-16.12621298
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp45_cold_percdiff.combo.b,-5.85213589,-5.2593771
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp45_mean_percdiff.combo.b,-9.910422,-8.003042
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp45_warm_percdiff.combo.b,-11.7617717,-11.9531098
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp85_cold_percdiff.combo.b,-5.6393337,-3.6814478
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp85_mean_percdiff.combo.b,-9.5135738,-8.0173272
MACHIASPORT_ME,-67.39552,44.69725,Future_2055_rcp85_warm_percdiff.combo.b,-20.7528801,-25.4670997
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp45_cold_percdiff.combo.b,-4.8132409,-3.227297
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp45_mean_percdiff.combo.b,-9.0365186,-7.1320515
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp45_warm_percdiff.combo.b,-17.3547989,-20.1152891
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp85_cold_percdiff.combo.b,-14.9318711,-18.1023685
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp85_mean_percdiff.combo.b,-31.9421906,-42.5887217
MACHIASPORT_ME,-67.39552,44.69725,Future_2100_rcp85_warm_percdiff.combo.b,-46.3886649,-58.2232087
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp45_cold_percdiff.combo.b,22.4835939,15.41745868
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp45_mean_percdiff.combo.b,-12.10059727,-22.23262748
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp45_warm_percdiff.combo.b,-45.18730671,-1.927960918
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp85_cold_percdiff.combo.b,7.889557489,-13.37168967
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp85_mean_percdiff.combo.b,-26.19988723,-21.58276298
MANCHESTER_MA,-70.76028,42.56231,Future_2055_rcp85_warm_percdiff.combo.b,-54.70493303,16.19572062
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp45_cold_percdiff.combo.b,11.95255744,2.579895806
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp45_mean_percdiff.combo.b,-21.80477221,-23.58635889
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp45_warm_percdiff.combo.b,-49.8815909,7.239790103
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp85_cold_percdiff.combo.b,-22.63570224,-1.155053118
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp85_mean_percdiff.combo.b,-54.15810038,93.86661824
MANCHESTER_MA,-70.76028,42.56231,Future_2100_rcp85_warm_percdiff.combo.b,-66.0711184,174.5978662
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp45_cold_percdiff.combo.b,12.76839571,15.87162431
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp45_mean_percdiff.combo.b,-15.10451157,-9.800081185
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp45_warm_percdiff.combo.b,-43.18005997,-0.800775198
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp85_cold_percdiff.combo.b,-3.545821292,-4.258840639
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp85_mean_percdiff.combo.b,-28.55645959,-13.80934017
MARBLEHEAD_MA,-70.8578,42.49996,Future_2055_rcp85_warm_percdiff.combo.b,-54.30420632,8.921825497
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp45_cold_percdiff.combo.b,2.272459264,3.508678312
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp45_mean_percdiff.combo.b,-23.42451088,-12.62893528
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp45_warm_percdiff.combo.b,-47.68085801,1.363673111
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp85_cold_percdiff.combo.b,-26.52649045,21.92627527
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp85_mean_percdiff.combo.b,-57.16138145,62.64329026
MARBLEHEAD_MA,-70.8578,42.49996,Future_2100_rcp85_warm_percdiff.combo.b,-71.1549715,82.1538924
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp45_cold_percdiff.combo.b,20.38197294,16.44423673
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp45_mean_percdiff.combo.b,-4.463620073,22.60229663
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp45_warm_percdiff.combo.b,-27.29947088,79.52159184
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp85_cold_percdiff.combo.b,7.885352557,2.424119754
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp85_mean_percdiff.combo.b,-14.41448542,34.25365689
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2055_rcp85_warm_percdiff.combo.b,-34.7356109,111.3075799
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp45_cold_percdiff.combo.b,12.85316566,9.40261382
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp45_mean_percdiff.combo.b,-11.28227015,30.13010897
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp45_warm_percdiff.combo.b,-31.49469465,91.55319875
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp85_cold_percdiff.combo.b,-10.16051372,63.64037347
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp85_mean_percdiff.combo.b,-36.59325601,169.1529611
MARSHFIELD_GREEN_HARBOR_CEDAR_CREST_MARSHFIELD_HILLS_OCEAN_BLUFF_BRANT_ROCK_MA,-70.70559,42.09175,Future_2100_rcp85_warm_percdiff.combo.b,-54.34663528,213.9002634
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp45_cold_percdiff.combo.b,-3.200054251,-3.165348953
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp45_mean_percdiff.combo.b,-10.90071721,-10.7730708
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp45_warm_percdiff.combo.b,-37.46451433,-37.21101531
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp85_cold_percdiff.combo.b,-3.082917945,-3.02300793
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp85_mean_percdiff.combo.b,-23.20586004,-23.02777016
MATINICUS_ME,-68.8405,43.92374,Future_2055_rcp85_warm_percdiff.combo.b,-50.11255293,-49.78052512
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp45_cold_percdiff.combo.b,-0.669747465,-0.637189184
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp45_mean_percdiff.combo.b,-15.96067292,-15.81522714
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp45_warm_percdiff.combo.b,-43.21414357,-42.92921247
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp85_cold_percdiff.combo.b,-29.18540181,-28.97713777
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp85_mean_percdiff.combo.b,-65.4035675,-64.9579552
MATINICUS_ME,-68.8405,43.92374,Future_2100_rcp85_warm_percdiff.combo.b,-80.46316638,-79.87520114
